SK_ID_CURR;NAME_CAR;PRICE_CAR;DOWN_PAYMENT;PERCENT_DOWN_PAYMENT;INTEREST_RATE;AMT_CREDIT;AMT_ANNUITY;INCOME_TOTAL;TENOR;RATIO_DTI;DATA_BLACKLIST;DEBITUR;AGE;OCCUPATION_TYPE;TOTAL_DEPENDENTS;NAME_HOUSING_TYPE;PARTNER_OCCUPATION;SCOR;TARGET
105629;MAZDA CX-9;955500000;286650000;30,00%;0,08;668850000;13957146,36;27432116;48;50,9;Tidak Ada;Lama;49;Profesional;1;KPR; profesional;70;0
105630;MAZDA MX-30 EV;860000000;447200000;52,00%;0,12;412800000;8621086,504;42088818;48;20,5;Tidak Ada;Baru;28;Profesional;1;Milik Sendiri;Tidak Bekerja;100;0
105634;MAZDA 2;371100000;178128000;48,00%;0,04;192972000;4023534,061;10783638;48;37,3;Tidak Ada;Baru;30;Karyawan;3;Sewa;Tidak Bekerja;78;0
105635;MAZDA 3;583800000;256872000;44,00%;0,06;326928000;5457113,505;15055798;60;36,2;Tidak Ada;Baru;39;Karyawan;1;Orang Tua;Swasta Nasional;80;0
105641;MAZDA CX-60;1188800000;546848000;46,00%;0,06;641952000;10715524,3;37231075;60;28,8;Tidak Ada;Baru;41;Profesional;1;Milik Sendiri;Tidak Bekerja;98;0
105647;MAZDA CX-60;1188800000;368528000;31,00%;0,06;820272000;13692058,83;24815748;60;55,2;Tidak Ada;Baru;55;Profesional;3;Milik Sendiri;Tidak Bekerja;68;0
105648;MAZDA CX-8;828800000;381248000;46,00%;0,08;447552000;7474376,983;33208197;60;22,5;Tidak Ada;Baru;27;Profesional;1;Milik Sendiri;Tidak Bekerja;98;0
105655;MAZDA CX-60;1188800000;582512000;49,00%;0,06;606288000;10120217,4;32233180;60;31,4;Tidak Ada;Lama;44;Profesional;3;Milik Sendiri; profesional;83;0
105657;MAZDA 2;371100000;148440000;40,00%;0,06;222660000;3716662,057;5179411;60;71,8;Tidak Ada;Baru;33;Wiraswasta;1;Sewa;Wiraswasta;51;1
105672;MAZDA 2;371100000;185550000;50,00%;0,08;185550000;3098792,205;23958248;60;12,9;Tidak Ada;Lama;36;Profesional;1;KPR;Tidak Bekerja;98;0
105678;MAZDA CX-8;828800000;497280000;60,00%;0,06;331520000;5533763,609;8076098;60;68,5;Ada;Lama;27;Swasta Nasional;1;Sewa;Tidak Bekerja;27;1
105682; MAZDA CX-5;647700000;356235000;55,00%;0,04;291465000;6077147,748;39114470;48;15,5;Tidak Ada;Baru;47;Profesional;1;Milik Sendiri; profesional;98;0
105691;MAZDA 6;717700000;322965000;45,00%;0,04;394735000;16454145,58;26169905;24;62,9;Tidak Ada;Baru;52;Profesional;3;KPR;Tidak Bekerja;68;0
105692;MAZDA 2;371100000;185550000;50,00%;0,06;185550000;5158935,661;41368506;36;12,5;Tidak Ada;Lama;49;Profesional;3;Milik Sendiri; profesional;98;0
105706;MAZDA CX-9;955500000;468195000;49,00%;0,06;487305000;13548774,68;43444927;36;31,2;Tidak Ada;Baru;31;Profesional;1;KPR;Karyawan;83;0
105712;MAZDA 6;717700000;315788000;44,00%;0,06;401912000;6708753,619;25639082;60;26,2;Tidak Ada;Baru;45;Profesional;3;KPR;Tidak Bekerja;98;0
105720;MAZDA MX-5;943300000;377320000;40,00%;0,06;565980000;11805699,94;20261171;48;58,3;Tidak Ada;Lama;33;Profesional;1;Milik Sendiri;Tidak Bekerja;68;0
105734;MAZDA CX-8;828800000;455840000;55,00%;0,08;372960000;7782697,627;24201622;48;32,2;Tidak Ada;Baru;48;Profesional;3;KPR;Tidak Bekerja;83;0
105735;MAZDA MX-5;943300000;282990000;30,00%;0,04;660310000;11016358,92;30356449;60;36,3;Ada;Baru;34;Profesional;3;Milik Sendiri;Tidak Bekerja;53;1
105736;MAZDA CX-3;403300000;181485000;45,00%;0,12;221815000;9253848,96;45835458;24;20,2;Tidak Ada;Baru;25;Profesional;1;Milik Sendiri;Tidak Bekerja;98;0
105737;MAZDA 6;717700000;258372000;36,00%;0,06;459328000;9581060,358;32428627;48;29,5;Tidak Ada;Baru;23;Profesional;0;KPR;Tidak Bekerja;98;0
105738; MAZDA CX-5;647700000;259080000;40,00%;0,08;388620000;8109480,781;23521389;48;34,5;Tidak Ada;Lama;25;Profesional;1;KPR; profesional;83;0
105740;MAZDA CX-9;955500000;525525000;55,00%;0,08;429975000;11958486,35;33844360;36;35,3;Tidak Ada;Baru;52;Profesional;2;Milik Sendiri;Tidak Bekerja;85;0
105744;MAZDA 3;583800000;221844000;38,00%;0,04;361956000;6038735,154;17466122;60;34,6;Tidak Ada;Baru;36;Karyawan;1;KPR;Tidak Bekerja;80;0
105747;MAZDA CX-60;1188800000;475520000;40,00%;0,08;713280000;19837779,28;47456660;36;41,8;Tidak Ada;Baru;30;Profesional;3;Milik Sendiri;Tidak Bekerja;68;0
105749;MAZDA CX-30;585500000;181505000;31,00%;0,08;403995000;6746949,917;40655968;60;16,6;Tidak Ada;Baru;37;Profesional;1;KPR;Tidak Bekerja;98;0
105754;MAZDA CX-30;585500000;269330000;46,00%;0,08;316170000;5280221,674;10992981;60;48,0;Tidak Ada;Baru;53;Karyawan;2;Orang Tua;Tidak Bekerja;63;0
105758;MAZDA 3;583800000;256872000;44,00%;0,06;326928000;5457113,505;47787986;60;11,4;Tidak Ada;Lama;38;Profesional;3;Milik Sendiri;Karyawan;100;0
105760;MAZDA CX-9;955500000;544635000;57,00%;0,06;410865000;11423476,69;42453974;36;26,9;Tidak Ada;Baru;47;Profesional;3;Milik Sendiri;Karyawan;98;0
105767;MAZDA MX-30 EV;860000000;387000000;45,00%;0,04;473000000;7891350,683;26357257;60;29,9;Tidak Ada;Baru;38;Profesional;2;Milik Sendiri; profesional;98;0
105784;MAZDA CX-30;585500000;175650000;30,00%;0,06;409850000;11395256,16;43833405;36;26,0;Tidak Ada;Baru;50;Profesional;1;KPR; profesional;98;0
105791;MAZDA CX-60;1188800000;630064000;53,00%;0,12;558736000;9340697,008;33236124;60;28,1;Tidak Ada;Lama;24;Profesional;0;Milik Sendiri;Tidak Bekerja;100;0
105802;MAZDA CX-3;403300000;137122000;34,00%;0,04;266178000;7398393,75;40630253;36;18,2;Ada;Baru;47;Profesional;1;Milik Sendiri;Tidak Bekerja;68;0
105807;MAZDA CX-9;955500000;324870000;34,00%;0,08;630630000;10531885,36;16539142;60;63,7;Tidak Ada;Lama;48;Karyawan;1;KPR;Swasta Nasional;63;0
105809;MAZDA CX-30;585500000;310315000;53,00%;0,08;275185000;4595748,494;7398656;60;62,1;Tidak Ada;Baru;34;Wiraswasta;2;Sewa;Wiraswasta;51;1
105816;MAZDA MX-5;943300000;339588000;36,00%;0,04;603712000;12587607,5;45266585;48;27,8;Tidak Ada;Baru;37;Profesional;1;Milik Sendiri;Tidak Bekerja;98;0
105817;MAZDA 2;371100000;185550000;50,00%;0,08;185550000;3098792,205;26425940;60;11,7;Tidak Ada;Baru;40;Profesional;1;KPR;Tidak Bekerja;98;0
105824; MAZDA CX-5;647700000;362712000;56,00%;0,06;284988000;5944525,98;32677260;48;18,2;Tidak Ada;Baru;34;Profesional;3;KPR; profesional;100;0
105832;MAZDA CX-60;1188800000;653840000;55,00%;0,04;534960000;8925067,571;21735939;60;41,1;Tidak Ada;Lama;35;Profesional;3;Milik Sendiri;Karyawan;68;0
105856;MAZDA MX-30 EV;860000000;404200000;47,00%;0,04;455800000;7604392,476;32518451;60;23,4;Tidak Ada;Baru;32;Profesional;2;Milik Sendiri;Karyawan;98;0
105865;MAZDA 3;583800000;192654000;33,00%;0,06;391146000;6529046,515;26488606;60;24,6;Tidak Ada;Baru;52;Profesional;1;KPR;Tidak Bekerja;98;0
105899;MAZDA CX-3;403300000;193584000;48,00%;0,08;209716000;3502378,368;27034530;60;13,0;Tidak Ada;Baru;45;Profesional;1;KPR; profesional;98;0
105906;MAZDA CX-60;1188800000;427968000;36,00%;0,06;760832000;12699880,65;18809534;60;67,5;Tidak Ada;Lama;42;Karyawan;2;KPR;Tidak Bekerja;65;0
105916;MAZDA 6;717700000;279903000;39,00%;0,08;437797000;12176032,21;34699864;36;35,1;Tidak Ada;Lama;46;Profesional;1;Milik Sendiri;Tidak Bekerja;83;0
105923;MAZDA CX-3;403300000;129056000;32,00%;0,08;274244000;4580033,25;7298166;60;62,8;Tidak Ada;Baru;27;Wiraswasta;0;Sewa;Wiraswasta;51;1
105937; MAZDA CX-5;647700000;239649000;37,00%;0,08;408051000;11348734,96;48454560;36;23,4;Tidak Ada;Baru;47;Profesional;1;Milik Sendiri;Tidak Bekerja;98;0
105965;MAZDA MX-30 EV;860000000;490200000;57,00%;0,08;369800000;6175873,66;28245815;60;21,9;Tidak Ada;Baru;47;Profesional;2;KPR;Tidak Bekerja;98;0
105966;MAZDA CX-30;585500000;275185000;47,00%;0,04;310315000;5177176,505;49287226;60;10,5;Tidak Ada;Lama;23;Profesional;0;Milik Sendiri;Tidak Bekerja;100;0
105968;MAZDA CX-60;1188800000;641952000;54,00%;0,06;546848000;11406628,15;11802899;48;96,6;Tidak Ada;Lama;48;Karyawan;2;KPR;Swasta Nasional;63;0
105973;MAZDA 2;371100000;178128000;48,00%;0,04;192972000;4023534,061;6402881;48;62,8;Tidak Ada;Baru;30;Wiraswasta;2;Sewa;Wiraswasta;51;1
105976;MAZDA 2;371100000;211527000;57,00%;0,06;159573000;2663607,808;23133815;60;11,5;Tidak Ada;Baru;51;Profesional;1;KPR;Tidak Bekerja;98;0
105978;MAZDA 2;371100000;111330000;30,00%;0,04;259770000;7220283,962;26749523;36;27,0;Tidak Ada;Lama;39;Profesional;2;KPR;Karyawan;98;0
105979;MAZDA CX-9;955500000;343980000;36,00%;0,12;611520000;10223116,17;18241098;60;56,0;Ada;Baru;44;Karyawan;3;KPR;Tidak Bekerja;35;1
105991;MAZDA MX-30 EV;860000000;421400000;49,00%;0,08;438600000;7324873,41;12922080;60;56,7;Tidak Ada;Baru;48;Karyawan;1;Sewa;Tidak Bekerja;65;0
105998;MAZDA 2;371100000;111330000;30,00%;0,06;259770000;4336105,734;42544533;60;10,2;Tidak Ada;Lama;28;Profesional;0;KPR;Tidak Bekerja;98;0
105999;MAZDA CX-8;828800000;422688000;51,00%;0,12;406112000;6789197,659;14230701;60;47,7;Tidak Ada;Lama;55;Karyawan;3;Orang Tua;Tidak Bekerja;63;0
106000;MAZDA CX-8;828800000;306656000;37,00%;0,04;522144000;8711250,34;12358184;60;70,5;Tidak Ada;Lama;33;Karyawan;3;Orang Tua;Swasta Nasional;63;0
106001; MAZDA CX-5;647700000;220218000;34,00%;0,08;427482000;7139196,387;32353993;60;22,1;Tidak Ada;Baru;25;Profesional;1;Milik Sendiri; profesional;98;0
106010;MAZDA CX-30;585500000;222490000;38,00%;0,08;363010000;10096052,4;35275812;36;28,6;Tidak Ada;Baru;38;Profesional;2;KPR;Tidak Bekerja;98;0
106011;MAZDA MX-5;943300000;499949000;53,00%;0,08;443351000;7404217,855;10788157;60;68,6;Tidak Ada;Baru;33;Karyawan;3;KPR;Tidak Bekerja;65;0
106013;MAZDA CX-8;828800000;372960000;45,00%;0,04;455840000;9504424,303;40451801;48;23,5;Tidak Ada;Lama;49;Profesional;3;Milik Sendiri;Karyawan;98;0
106015;MAZDA CX-60;1188800000;546848000;46,00%;0,06;641952000;10715524,3;44558531;60;24,0;Tidak Ada;Baru;51;Profesional;3;KPR;Tidak Bekerja;98;0
106026;MAZDA 3;583800000;210168000;36,00%;0,06;373632000;6236701,149;18290363;60;34,1;Tidak Ada;Lama;44;Karyawan;1;Sewa;Tidak Bekerja;78;0
106032;MAZDA CX-8;828800000;422688000;51,00%;0,08;406112000;16935438,05;41986029;24;40,3;Tidak Ada;Baru;24;Profesional;0;KPR;Tidak Bekerja;68;0
106035;MAZDA 3;583800000;297738000;51,00%;0,04;286062000;7951067,756;42540135;36;18,7;Tidak Ada;Baru;35;Profesional;1;Milik Sendiri;Karyawan;98;0
106040; MAZDA CX-5;647700000;226695000;35,00%;0,04;421005000;7023886,034;45817646;60;15,3;Tidak Ada;Baru;44;Profesional;2;Milik Sendiri;Tidak Bekerja;98;0
106041;MAZDA MX-5;943300000;367887000;39,00%;0,08;575413000;23995526,39;37241786;24;64,4;Tidak Ada;Baru;31;Profesional;1;Milik Sendiri; profesional;70;0
106044;MAZDA 2;371100000;133596000;36,00%;0,08;237504000;3966454,023;7195925;60;55,1;Tidak Ada;Baru;31;Wiraswasta;1;Sewa;Wiraswasta;51;1
106053;MAZDA CX-3;403300000;197617000;49,00%;0,08;205683000;5720465,954;19341036;36;29,6;Ada;Baru;37;Karyawan;1;Orang Tua;Tidak Bekerja;63;0
106054;MAZDA 2;371100000;122463000;33,00%;0,06;248637000;5186285,409;10650127;48;48,7;Tidak Ada;Baru;46;Karyawan;3;Orang Tua;Tidak Bekerja;63;0
106065; MAZDA CX-5;647700000;349758000;54,00%;0,08;297942000;4975803,542;15187267;60;32,8;Tidak Ada;Baru;41;Karyawan;2;Orang Tua;Karyawan;78;0
106081;MAZDA CX-30;585500000;304460000;52,00%;0,04;281040000;4688763,628;21359054;60;22,0;Tidak Ada;Baru;50;Profesional;3;KPR; profesional;98;0
106083;MAZDA 2;371100000;170706000;46,00%;0,04;200394000;8353229,507;41934113;24;19,9;Tidak Ada;Lama;54;Profesional;3;Milik Sendiri;Tidak Bekerja;98;0
106087;MAZDA 2;371100000;200394000;54,00%;0,06;170706000;4746220,808;13745719;36;34,5;Tidak Ada;Baru;33;Karyawan;1;Orang Tua;Tidak Bekerja;80;0
106090;MAZDA 3;583800000;186816000;32,00%;0,04;396984000;6623128,878;43766541;60;15,1;Tidak Ada;Lama;28;Profesional;1;Milik Sendiri; profesional;98;0
106101;MAZDA CX-30;585500000;316170000;54,00%;0,08;269330000;5620211,154;46746067;48;12,0;Tidak Ada;Baru;44;Profesional;3;KPR;Tidak Bekerja;98;0
106102;MAZDA CX-60;1188800000;427968000;36,00%;0,04;760832000;12693429,43;42113769;60;30,1;Tidak Ada;Baru;37;Profesional;2;KPR;Tidak Bekerja;85;0
106109;MAZDA CX-3;403300000;153254000;38,00%;0,08;250046000;6954291,944;12675007;36;54,9;Tidak Ada;Baru;39;Karyawan;3;Sewa;Tidak Bekerja;63;0
106116;MAZDA CX-3;403300000;120990000;30,00%;0,08;282310000;5891069,732;21546874;48;27,3;Tidak Ada;Lama;34;Profesional;2;KPR;Tidak Bekerja;98;0
106150;MAZDA CX-3;403300000;213749000;53,00%;0,12;189551000;5275052,053;34325097;36;15,4;Tidak Ada;Baru;53;Profesional;3;KPR;Karyawan;98;0
106155;MAZDA CX-9;955500000;544635000;57,00%;0,04;410865000;8566679,737;12181338;48;70,3;Tidak Ada;Lama;27;Karyawan;1;KPR;Karyawan;65;0
106166;MAZDA CX-30;585500000;263475000;45,00%;0,04;322025000;5372541,657;46411890;60;11,6;Tidak Ada;Baru;42;Profesional;2;KPR;Tidak Bekerja;98;0
106176;MAZDA MX-30 EV;860000000;481600000;56,00%;0,06;378400000;7892994,199;13390724;48;58,9;Ada;Baru;37;Karyawan;3;Orang Tua;Tidak Bekerja;33;1
106189;MAZDA 2;371100000;189261000;51,00%;0,04;181839000;7579782,33;49457115;24;15,3;Tidak Ada;Baru;26;Profesional;0;KPR;Tidak Bekerja;98;0
106199;MAZDA CX-8;828800000;339808000;41,00%;0,04;488992000;8158155,08;40944320;60;19,9;Tidak Ada;Lama;41;Profesional;1;KPR;Tidak Bekerja;98;0
106205;MAZDA MX-5;943300000;292423000;31,00%;0,06;650877000;10864501,26;38997727;60;27,9;Tidak Ada;Lama;40;Profesional;2;KPR;Tidak Bekerja;98;0
106206;MAZDA CX-30;585500000;234200000;40,00%;0,08;351300000;9770373,291;22115034;36;44,2;Tidak Ada;Baru;34;Profesional;1;KPR;Tidak Bekerja;68;0
106211;MAZDA CX-8;828800000;464128000;56,00%;0,08;364672000;10142276,03;21689441;36;46,8;Tidak Ada;Baru;44;Profesional;2;KPR;Tidak Bekerja;70;0
106214;MAZDA 2;371100000;129885000;35,00%;0,04;241215000;5029417,577;31989153;48;15,7;Tidak Ada;Baru;51;Profesional;2;Milik Sendiri;Karyawan;98;0
106216; MAZDA CX-5;647700000;375666000;58,00%;0,08;272034000;5676636,546;45746973;48;12,4;Tidak Ada;Baru;30;Profesional;1;KPR;Karyawan;98;0
106217;MAZDA MX-30 EV;860000000;430000000;50,00%;0,04;430000000;7173955,166;12319539;60;58,2;Tidak Ada;Baru;26;Karyawan;0;KPR;Swasta Nasional;65;0
106225;MAZDA MX-5;943300000;565980000;60,00%;0,06;377320000;10490808,97;23196809;36;45,2;Tidak Ada;Baru;36;Profesional;3;KPR;Tidak Bekerja;68;0
106249;MAZDA MX-5;943300000;509382000;54,00%;0,04;433918000;7239321,576;13072899;60;55,4;Tidak Ada;Baru;45;Karyawan;1;Orang Tua;Tidak Bekerja;63;0
106256;MAZDA 2;371100000;222660000;60,00%;0,04;148440000;4125876,55;40884028;36;10,1;Tidak Ada;Baru;41;Profesional;2;KPR;Karyawan;100;0
106258;MAZDA CX-60;1188800000;653840000;55,00%;0,04;534960000;8925067,571;40883423;60;21,8;Tidak Ada;Baru;28;Profesional;1;KPR;Karyawan;98;0
106261;MAZDA CX-9;955500000;544635000;57,00%;0,04;410865000;11419956;41109953;36;27,8;Tidak Ada;Baru;52;Profesional;3;Milik Sendiri;Karyawan;98;0
106262;MAZDA CX-60;1188800000;558736000;47,00%;0,04;630064000;17512572,64;49120770;36;35,7;Tidak Ada;Baru;46;Profesional;1;Milik Sendiri; profesional;83;0
106264;MAZDA CX-30;585500000;339590000;58,00%;0,06;245910000;4104753,285;19169162;60;21,4;Tidak Ada;Baru;25;Karyawan;1;KPR;Karyawan;95;0
106271;MAZDA CX-30;585500000;181505000;31,00%;0,04;403995000;16840139,7;48627813;24;34,6;Tidak Ada;Baru;44;Profesional;2;KPR;Tidak Bekerja;83;0
106276;MAZDA 2;371100000;141018000;38,00%;0,08;230082000;3842502,335;25195376;60;15,3;Tidak Ada;Lama;54;Profesional;3;KPR; profesional;98;0
106277;MAZDA CX-30;585500000;310315000;53,00%;0,08;275185000;4595748,494;10562888;60;43,5;Tidak Ada;Baru;29;Karyawan;1;KPR;Swasta Nasional;63;0
106286;MAZDA CX-8;828800000;372960000;45,00%;0,04;455840000;9504424,303;16473789;48;57,7;Tidak Ada;Baru;53;Karyawan;3;Orang Tua;Swasta Nasional;63;0
106293;MAZDA 3;583800000;239358000;41,00%;0,06;344442000;5749458,872;9057305;60;63,5;Tidak Ada;Baru;44;Swasta Nasional;2;Orang Tua;Tidak Bekerja;55;1
106295;MAZDA CX-8;828800000;422688000;51,00%;0,06;406112000;16931911,19;31530574;24;53,7;Tidak Ada;Baru;43;Profesional;2;Milik Sendiri;Tidak Bekerja;68;0
106296; MAZDA CX-5;647700000;330327000;51,00%;0,04;317373000;5294929,472;41071923;60;12,9;Tidak Ada;Lama;52;Profesional;3;KPR;Karyawan;100;0
106297;MAZDA MX-30 EV;860000000;447200000;52,00%;0,04;412800000;6886996,959;17301548;60;39,8;Tidak Ada;Lama;39;Karyawan;2;Sewa;Swasta Nasional;78;0
106298;MAZDA CX-3;403300000;137122000;34,00%;0,04;266178000;7398393,75;32152687;36;23,0;Tidak Ada;Baru;49;Profesional;2;KPR;Tidak Bekerja;98;0
106311;MAZDA MX-5;943300000;415052000;44,00%;0,08;528248000;8822046,806;37458461;60;23,6;Tidak Ada;Baru;34;Profesional;3;Milik Sendiri; profesional;100;0
106314;MAZDA MX-30 EV;860000000;473000000;55,00%;0,06;387000000;10759946,65;41042007;36;26,2;Tidak Ada;Baru;52;Profesional;1;Milik Sendiri;Tidak Bekerja;98;0
106320;MAZDA CX-60;1188800000;701392000;59,00%;0,04;487408000;8131728,231;17572415;60;46,3;Ada;Baru;45;Karyawan;1;KPR;Karyawan;33;1
106334;MAZDA CX-30;585500000;193215000;33,00%;0,04;392285000;8179280,203;17093447;48;47,9;Tidak Ada;Baru;50;Karyawan;1;Orang Tua;Tidak Bekerja;63;0
106346;MAZDA CX-9;955500000;563745000;59,00%;0,08;391755000;10895509,79;19796939;36;55,0;Tidak Ada;Baru;23;Karyawan;1;Sewa;Swasta Nasional;63;0
106347;MAZDA CX-30;585500000;216635000;37,00%;0,04;368865000;6154002,261;20484653;60;30,0;Tidak Ada;Lama;41;Profesional;2;Milik Sendiri;Tidak Bekerja;83;0
106349; MAZDA CX-5;647700000;239649000;37,00%;0,08;408051000;8514954,82;20025491;48;42,5;Tidak Ada;Baru;30;Profesional;1;KPR;Tidak Bekerja;68;0
106354;MAZDA CX-30;585500000;193215000;33,00%;0,08;392285000;6551386,151;13741999;60;47,7;Tidak Ada;Baru;50;Karyawan;2;Orang Tua;Tidak Bekerja;63;0
106360;MAZDA CX-30;585500000;187360000;32,00%;0,08;398140000;8308138,228;14113370;48;58,9;Tidak Ada;Baru;30;Karyawan;1;KPR;Tidak Bekerja;65;0
106373; MAZDA CX-5;647700000;239649000;37,00%;0,08;408051000;6814687,46;16833819;60;40,5;Tidak Ada;Baru;41;Karyawan;2;KPR;Tidak Bekerja;63;0
106377;MAZDA CX-9;955500000;563745000;59,00%;0,08;391755000;6542534,845;13681433;60;47,8;Tidak Ada;Baru;53;Karyawan;1;KPR;Tidak Bekerja;65;0
106386;MAZDA CX-8;828800000;497280000;60,00%;0,04;331520000;5530952,597;15093389;60;36,6;Tidak Ada;Lama;35;Karyawan;1;Sewa;Tidak Bekerja;78;0
106387;MAZDA CX-8;828800000;248640000;30,00%;0,04;580160000;9679167,044;13908750;60;69,6;Ada;Baru;47;Karyawan;1;KPR;Tidak Bekerja;35;1
106391;MAZDA CX-30;585500000;181505000;31,00%;0,12;403995000;6753806,606;24842340;60;27,2;Tidak Ada;Baru;36;Profesional;2;Milik Sendiri;Tidak Bekerja;100;0
106401; MAZDA CX-5;647700000;220218000;34,00%;0,08;427482000;7139196,387;10305408;60;69,3;Ada;Lama;28;Karyawan;1;Orang Tua;Tidak Bekerja;33;1
106411;MAZDA 3;583800000;175140000;30,00%;0,08;408660000;11365672,5;19062407;36;59,6;Tidak Ada;Baru;32;Karyawan;1;Orang Tua;Tidak Bekerja;65;0
106413;MAZDA 6;717700000;279903000;39,00%;0,12;437797000;7318893,23;42202477;60;17,3;Tidak Ada;Baru;25;Profesional;1;Milik Sendiri;Tidak Bekerja;98;0
106426;MAZDA CX-30;585500000;345445000;59,00%;0,08;240055000;4009057,197;29003008;60;13,8;Tidak Ada;Baru;41;Profesional;3;Milik Sendiri;Karyawan;98;0
106427; MAZDA CX-5;647700000;336804000;52,00%;0,04;310896000;6482290,931;22161402;48;29,3;Tidak Ada;Baru;55;Profesional;3;Milik Sendiri;Tidak Bekerja;98;0
106428;MAZDA CX-60;1188800000;689504000;58,00%;0,04;499296000;8330063,066;38541442;60;21,6;Tidak Ada;Baru;48;Profesional;2;KPR;Tidak Bekerja;98;0
106434;MAZDA 3;583800000;210168000;36,00%;0,04;373632000;10385068,09;23080480;36;45,0;Ada;Baru;38;Profesional;3;Milik Sendiri;Tidak Bekerja;38;1
106438;MAZDA CX-60;1188800000;558736000;47,00%;0,08;630064000;10522432,83;43405563;60;24,2;Tidak Ada;Baru;23;Profesional;0;Milik Sendiri;Karyawan;98;0
106440;MAZDA CX-60;1188800000;404192000;34,00%;0,06;784608000;13096751,92;21593276;60;60,7;Tidak Ada;Baru;30;Profesional;3;KPR;Tidak Bekerja;68;0
106441;MAZDA CX-30;585500000;327880000;56,00%;0,08;257620000;4302402,845;6604719;60;65,1;Tidak Ada;Lama;40;Wiraswasta;0;Sewa;Wiraswasta;53;1
106452;MAZDA 2;371100000;166995000;45,00%;0,04;204105000;5673080,256;26039436;36;21,8;Tidak Ada;Lama;40;Profesional;1;KPR;Tidak Bekerja;98;0
106453; MAZDA CX-5;647700000;207264000;32,00%;0,06;440436000;12245653,39;48056076;36;25,5;Tidak Ada;Lama;30;Profesional;2;KPR;Karyawan;98;0
106454;MAZDA 2;371100000;189261000;51,00%;0,08;181839000;3794503,308;45193827;48;8,4;Tidak Ada;Lama;32;Profesional;3;KPR;Tidak Bekerja;100;0
106457;MAZDA CX-30;585500000;286895000;49,00%;0,04;298605000;4981811,354;21606911;60;23,1;Tidak Ada;Baru;33;Profesional;1;KPR;Tidak Bekerja;100;0
106484;MAZDA CX-3;403300000;213749000;53,00%;0,06;189551000;3164003,457;15530217;60;20,4;Tidak Ada;Baru;35;Karyawan;2;Orang Tua;Swasta Nasional;93;0
106488;MAZDA CX-3;403300000;137122000;34,00%;0,04;266178000;4440811,717;7241993;60;61,3;Tidak Ada;Lama;38;Wiraswasta;0;Sewa;Wiraswasta;51;1
106491; MAZDA CX-5;647700000;356235000;55,00%;0,08;291465000;4867633,9;40340174;60;12,1;Tidak Ada;Baru;32;Profesional;1;Milik Sendiri;Tidak Bekerja;98;0
106514;MAZDA CX-9;955500000;544635000;57,00%;0,04;410865000;17126508,98;35189703;24;48,7;Tidak Ada;Baru;30;Profesional;2;Milik Sendiri;Tidak Bekerja;68;0
106527;MAZDA CX-9;955500000;401310000;42,00%;0,04;554190000;9245893,52;15511664;60;59,6;Tidak Ada;Baru;50;Karyawan;2;Sewa;Karyawan;65;0
106528;MAZDA MX-5;943300000;330155000;35,00%;0,06;613145000;10234675,1;31894577;60;32,1;Tidak Ada;Lama;50;Profesional;1;Milik Sendiri;Tidak Bekerja;83;0
106529;MAZDA 2;371100000;118752000;32,00%;0,08;252348000;4214357,399;6316219;60;66,7;Tidak Ada;Baru;33;Wiraswasta;2;Sewa;Wiraswasta;51;1
106534;MAZDA CX-30;585500000;210780000;36,00%;0,08;374720000;6258040,502;9355342;60;66,9;Ada;Baru;50;Swasta Nasional;2;Sewa;Swasta Nasional;25;1
106550;MAZDA 2;371100000;133596000;36,00%;0,08;237504000;4956085,954;7806374;48;63,5;Tidak Ada;Baru;53;Wiraswasta;1;Sewa;Wiraswasta;51;1
106577;MAZDA MX-30 EV;860000000;301000000;35,00%;0,08;559000000;11664864,79;18402631;48;63,4;Tidak Ada;Baru;52;Karyawan;1;Orang Tua;Karyawan;63;0
106585; MAZDA CX-5;647700000;310896000;48,00%;0,08;336804000;9367209,809;14842511;36;63,1;Tidak Ada;Baru;53;Karyawan;2;Orang Tua;Karyawan;65;0
106590;MAZDA 2;371100000;137307000;37,00%;0,06;233793000;9747464,526;24686773;24;39,5;Tidak Ada;Baru;26;Profesional;0;Milik Sendiri;Tidak Bekerja;85;0
106607;MAZDA 2;371100000;118752000;32,00%;0,08;252348000;4214357,399;13234115;60;31,8;Tidak Ada;Baru;38;Karyawan;3;KPR;Karyawan;78;0
106610;MAZDA CX-60;1188800000;523072000;44,00%;0,08;665728000;13891998,41;27907116;48;49,8;Ada;Baru;28;Profesional;1;KPR;Tidak Bekerja;38;1
106611;MAZDA CX-30;585500000;322025000;55,00%;0,06;263475000;4397949,949;42404213;60;10,4;Tidak Ada;Baru;54;Profesional;1;KPR; profesional;98;0
106612;MAZDA CX-8;828800000;488992000;59,00%;0,04;339808000;5669226,412;34863773;60;16,3;Tidak Ada;Lama;51;Profesional;2;Milik Sendiri; profesional;100;0
106624;MAZDA CX-9;955500000;496860000;52,00%;0,04;458640000;9562805,287;16299249;48;58,7;Tidak Ada;Baru;26;Karyawan;1;Sewa;Karyawan;63;0
106631;MAZDA MX-5;943300000;499949000;53,00%;0,04;443351000;12322901,47;48368193;36;25,5;Tidak Ada;Baru;38;Profesional;1;KPR; profesional;98;0
106647;MAZDA MX-30 EV;860000000;369800000;43,00%;0,04;490200000;13625065,24;28434841;36;47,9;Tidak Ada;Baru;51;Profesional;2;KPR;Tidak Bekerja;68;0
